customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00181,Male,0,No,No,23,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,48.31,1146.24,No
CUST00182,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.71,1179.07,No
CUST00183,Female,0,Yes,Yes,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),35.56,762.83,Yes
CUST00184,Female,0,No,No,19,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,52.26,861.67,No
CUST00185,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),104.08,2579.24,No
CUST00186,Female,0,No,No,27,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,89.54,2410.4,No
CUST00187,Female,0,No,No,21,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,57.38,1226.88,Yes
CUST00188,Female,0,Yes,Yes,27,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,One year,No,Electronic check,94.08,2538.88,No
CUST00189,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,132.46,2533.43,Yes
CUST00190,Male,0,Yes,No,20,Yes,No,DSL,No internet service,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,79.39,1521.64,No
CUST00191,Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),112.61,2173.13,No
CUST00192,Female,1,No,Yes,28,Yes,No,DSL,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,95.55,2616.24,No
CUST00193,Female,1,No,No,22,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No,Two year,Yes,Credit card (automatic),61.17,1424.3,No
CUST00194,Female,0,No,No,20,Yes,No,DSL,No,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.92,1455.01,Yes
CUST00195,Male,0,No,No,29,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,85.79,2448.48,No
CUST00196,Male,0,Yes,Yes,21,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,47.65,1005.91,No
CUST00197,Female,1,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,18.0,388.42,No
CUST00198,Female,1,No,No,29,Yes,No,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44.98,1260.8,Yes
CUST00199,Female,0,Yes,No,19,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.0,375.84,No
CUST00200,Female,0,Yes,No,18,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Two year,Yes,Electronic check,47.46,832.38,No
CUST00201,Female,0,No,No,29,No,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,18.78,628.79,No
CUST00202,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),96.4,2132.27,No
CUST00203,Male,0,No,No,26,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),34.52,880.24,Yes
CUST00204,Female,0,No,No,26,Yes,No,DSL,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.32,2222.43,No
CUST00205,Female,0,Yes,No,19,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),93.0,1766.55,No
CUST00206,Male,0,No,Yes,13,Yes,No,No,No internet service,No,No,No internet service,No,No,One year,No,Credit card (automatic),91.05,1122.31,No
CUST00207,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,One year,Yes,Electronic check,18.0,294.98,Yes
CUST00208,Female,0,Yes,No,26,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,No internet service,One year,No,Credit card (automatic),103.68,2735.14,No
CUST00209,Male,0,Yes,No,20,Yes,No,DSL,No,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,82.61,1638.73,Yes
CUST00210,Male,0,Yes,No,15,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),94.13,1358.46,No
CUST00211,Female,0,No,No,34,Yes,No,DSL,No,No internet service,No,No,No,No,Two year,No,Credit card (automatic),124.9,4350.6,No
CUST00212,Female,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No,Two year,No,Electronic check,93.83,1879.05,No
CUST00213,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,34.52,893.67,No
CUST00214,Male,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,89.6,2367.81,Yes
CUST00215,Female,0,No,Yes,24,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,24.89,593.82,No
CUST00216,Male,0,No,No,21,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.11,1390.82,Yes
CUST00217,Male,0,Yes,No,26,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),54.9,1437.36,No
CUST00218,Female,0,Yes,No,27,Yes,No,DSL,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Electronic check,70.3,1863.09,Yes
CUST00219,Female,0,Yes,No,31,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,24.71,784.59,No
CUST00220,Female,0,Yes,Yes,28,Yes,No,DSL,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),28.17,780.55,No
CUST00221,Female,0,No,Yes,22,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,56.52,1294.91,No
CUST00222,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.32,1652.56,Yes
CUST00223,Male,0,Yes,No,25,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,57.23,1466.68,Yes
CUST00224,Male,0,Yes,No,17,Yes,No,No,No,No,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),113.51,1960.36,No
CUST00225,Male,0,Yes,No,25,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.71,2055.8,No
CUST00226,Male,1,No,No,22,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No,One year,Yes,Bank transfer (automatic),81.89,1838.09,No
CUST00227,Female,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,Two year,Yes,Electronic check,58.53,1133.01,No
CUST00228,Male,0,No,No,19,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.25,570.11,Yes
CUST00229,Female,0,No,No,31,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),69.88,2196.46,No
CUST00230,Female,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),124.22,2735.35,No
CUST00231,Female,0,No,No,15,No,No,No,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,76.73,1121.14,No
CUST00232,Female,0,No,Yes,27,Yes,No,DSL,Yes,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,103.4,2761.41,No
CUST00233,Female,0,No,No,25,No,Yes,No,No,No,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),107.18,2668.77,No
CUST00234,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,86.79,1864.75,Yes
CUST00235,Male,0,Yes,No,24,Yes,Yes,No,No internet service,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),76.61,1870.25,No
CUST00236,Female,0,No,No,29,Yes,Yes,DSL,No,No internet service,No,No,No,Yes,Two year,No,Bank transfer (automatic),40.37,1221.03,No
CUST00237,Male,0,No,Yes,25,No,Yes,Fiber optic,No,Yes,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),63.75,1649.06,No
CUST00238,Male,1,No,Yes,20,Yes,No,DSL,No,No,No,No,No internet service,Yes,One year,No,Electronic check,59.17,1172.55,No
CUST00239,Female,0,No,No,20,Yes,Yes,No,No,No,No,No,No internet service,No internet service,Two year,No,Electronic check,79.9,1696.12,No
CUST00240,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,One year,No,Electronic check,27.58,877.36,No
CUST00241,Female,0,No,No,16,Yes,No phone service,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,53.88,837.39,No
CUST00242,Female,0,Yes,No,18,Yes,No,DSL,No,No internet service,No internet service,No,No,No,One year,Yes,Credit card (automatic),82.12,1494.83,No
CUST00243,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Two year,No,Mailed check,48.94,1688.15,No
CUST00244,Male,0,No,No,21,No,Yes,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),42.53,856.05,Yes
CUST00245,Male,0,No,No,22,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,46.26,1009.79,No
CUST00246,Female,0,No,No,25,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),61.83,1523.4,No
CUST00247,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,No,Mailed check,18.0,439.08,No
CUST00248,Female,0,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,47.62,706.47,Yes
CUST00249,Female,1,No,Yes,27,Yes,No phone service,DSL,No,No,Yes,No internet service,No,Yes,Two year,No,Bank transfer (automatic),98.58,2648.36,No
CUST00250,Female,0,Yes,No,27,Yes,No phone service,No,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,79.72,2181.08,No
CUST00251,Male,0,No,Yes,23,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,82.6,1830.36,No
CUST00252,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,18.0,458.49,No
CUST00253,Female,0,Yes,Yes,22,Yes,No,DSL,No internet service,No,Yes,Yes,No,No internet service,One year,No,Electronic check,57.57,1243.87,Yes
CUST00254,Male,0,Yes,No,18,No,No,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),66.52,1173.8,No
CUST00255,Male,0,Yes,No,22,Yes,Yes,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),83.93,1866.48,No
CUST00256,Female,0,No,No,21,No,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,103.33,2192.58,No
CUST00257,Female,0,No,Yes,21,Yes,Yes,No,No,No internet service,Yes,No,No,No,One year,Yes,Bank transfer (automatic),98.64,2065.82,No
CUST00258,Female,0,No,Yes,28,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,52.44,1423.88,No
CUST00259,Female,0,No,No,24,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,53.13,1251.14,Yes
CUST00260,Male,1,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,112.36,2251.96,Yes
CUST00261,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),59.2,1563.69,No
CUST00262,Female,0,No,No,23,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No,One year,No,Electronic check,37.52,821.81,No
CUST00263,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),63.79,1307.58,No
CUST00264,Female,0,No,No,15,Yes,No,DSL,No internet service,No,No internet service,No,No,No internet service,Two year,No,Electronic check,110.48,1670.35,No
CUST00265,Female,0,No,No,25,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),42.85,1067.09,No
CUST00266,Female,0,No,Yes,21,Yes,No,No,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),57.13,1207.05,No
CUST00267,Female,0,No,No,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.09,795.17,No
CUST00268,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),98.69,2748.57,Yes
CUST00269,Male,0,Yes,Yes,27,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,78.64,2165.94,Yes
CUST00270,Male,0,No,No,22,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,No,Electronic check,97.78,2120.37,No
CUST00271,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,116.95,2831.13,No
CUST00272,Female,0,No,No,26,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,No,Mailed check,24.64,580.2,No
CUST00273,Female,0,Yes,No,27,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.23,1197.07,Yes
CUST00274,Female,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,One year,No,Mailed check,56.99,1445.64,No
CUST00275,Female,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.07,1726.96,No
CUST00276,Female,0,No,No,27,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No,One year,Yes,Electronic check,85.18,2283.07,No
CUST00277,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),55.26,1037.0,No
CUST00278,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),49.24,1609.33,No
CUST00279,Female,0,No,Yes,24,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Two year,Yes,Electronic check,98.7,2337.17,No
CUST00280,Female,0,Yes,Yes,28,Yes,No phone service,DSL,No internet service,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),86.38,2381.6,No
CUST00281,Female,0,No,No,18,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),79.48,1383.02,No
CUST00282,Male,0,No,No,19,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,One year,Yes,Electronic check,18.0,365.33,No
CUST00283,Male,0,No,No,23,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,106.2,2427.0,Yes
CUST00284,Male,1,No,Yes,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.52,1416.49,No
CUST00285,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),65.14,1546.02,Yes
CUST00286,Male,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),45.42,818.28,Yes
CUST00287,Male,0,No,No,15,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,Yes,One year,No,Bank transfer (automatic),51.01,783.13,No
CUST00288,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),43.27,1163.75,No
CUST00289,Male,1,No,No,25,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,18.0,385.43,Yes
CUST00290,Female,0,No,Yes,25,Yes,No,DSL,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),45.47,1053.76,No
CUST00291,Male,0,Yes,No,19,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),22.03,456.12,No
CUST00292,Male,1,Yes,No,26,Yes,Yes,No,No internet service,No,Yes,No internet service,No,No,Month-to-month,No,Electronic check,68.19,1785.05,No
CUST00293,Female,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),35.48,720.76,No
CUST00294,Male,0,Yes,No,20,No,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),91.9,1832.88,No
CUST00295,Male,1,No,No,26,Yes,No,DSL,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Electronic check,20.07,564.31,Yes
CUST00296,Female,0,No,No,24,Yes,No,DSL,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,105.84,2510.87,No
CUST00297,Female,0,Yes,No,31,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),95.1,2931.28,Yes
CUST00298,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),38.01,599.33,No
CUST00299,Female,0,No,No,19,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,One year,Yes,Credit card (automatic),67.17,1265.55,No
CUST00300,Male,0,Yes,Yes,19,No,No,DSL,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,44.37,909.86,No
CUST00301,Male,0,No,No,26,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,87.36,2208.64,Yes
CUST00302,Female,1,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,124.0,2630.27,No
CUST00303,Female,0,No,No,19,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),105.43,1930.47,No
CUST00304,Female,0,No,No,18,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),49.37,922.84,Yes
CUST00305,Female,0,Yes,No,23,No,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),73.44,1684.08,No
CUST00306,Female,0,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),115.67,3158.82,No
CUST00307,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,85.73,1805.31,No
CUST00308,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No internet service,One year,No,Electronic check,100.3,2691.9,No
CUST00309,Female,0,No,Yes,19,Yes,No,DSL,No,No,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),89.54,1729.23,No
CUST00310,Male,0,No,No,23,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Two year,Yes,Credit card (automatic),72.29,1702.38,No
CUST00311,Male,0,Yes,No,28,No,No,DSL,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,67.92,2027.67,No
CUST00312,Male,0,No,No,18,Yes,Yes,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,33.67,546.95,No
CUST00313,Male,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.03,1082.61,Yes
CUST00314,Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),42.95,1017.31,Yes
CUST00315,Female,0,Yes,No,21,Yes,No,No,Yes,No,No internet service,No,No internet service,No,Two year,No,Electronic check,59.46,1298.0,No
CUST00316,Female,0,No,Yes,23,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,72.99,1614.99,No
CUST00317,Male,0,No,No,29,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),66.76,1872.3,No
CUST00318,Male,0,No,No,27,Yes,Yes,DSL,Yes,No,No,No,No internet service,No,One year,Yes,Electronic check,76.48,2082.18,Yes
CUST00319,Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),89.93,2333.97,No
CUST00320,Male,0,Yes,No,27,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,57.53,1509.48,Yes
CUST00321,Female,0,No,Yes,20,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.14,1847.15,No
CUST00322,Female,0,No,No,24,Yes,No,DSL,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),104.15,2404.64,No
CUST00323,Female,0,No,No,21,No,Yes,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,No,Mailed check,82.45,1721.52,No
CUST00324,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,53.66,1121.18,No
CUST00325,Female,0,Yes,Yes,23,Yes,No,No,No,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),98.4,2336.58,No
CUST00326,Female,0,Yes,No,18,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,Two year,Yes,Electronic check,84.48,1485.31,No
CUST00327,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,88.56,1628.4,No
CUST00328,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,One year,Yes,Electronic check,116.06,3791.39,No
CUST00329,Male,0,No,No,28,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,One year,Yes,Electronic check,91.28,2560.36,No
CUST00330,Male,0,Yes,No,22,Yes,No,DSL,No,No,No internet service,No,No,Yes,Two year,No,Credit card (automatic),117.23,2682.93,No
